id_circuito_elec;vi_cal_cons_Satisfactoria;vi_cal_cons_Básico;vi_cal_cons_Insuficiente;vi_cal_servbas_Satisfactorio;vi_cal_servbas_Básico;vi_cal_servbas_Insuficiente;vi_cal_mat_Calidad_1;vi_cal_mat_Calidad_2;vi_cal_mat_Calidad_3;vi_cal_mat_Calidad_4;vi_tipo_Particular;vi_tipo_Colectiva;vi_nho_Viviendas_con_un_hogar;vi_nho_Viviendas_con_dos_y_más_hogares;vi_urban_Urbano;vi_urban_Rural_agrupado;vi_urban_Rural_disperso;vi_tipo_part_Casa;vi_tipo_part_Rancho;vi_tipo_part_Casilla;vi_tipo_part_Departamento;vi_tipo_part_Pieza_en_inquilinato;vi_tipo_part_Pieza_en_hotel_familiar_o_pensión;vi_tipo_part_Local_no_construido_para_habitación;vi_tipo_part_Vivienda_móvil;vi_tipo_part_Persona/s_viviendo_en_la_calle;vi_tipo_ocupa_Con_personas_presentes;vi_tipo_ocupa_Con_todas_las_personas_temporalmente_ausentes;vi_tipo_ocupa_En_alquiler_o_venta;vi_tipo_ocupa_En_construcción;vi_tipo_ocupa_Se_usa_como_comercio,_oficina_o_consultorio;vi_tipo_ocupa_Se_usa_para_vacaciones,_fin_de_semana_u_otro_uso_temporal;vi_tipo_ocupa_Por_otra_razón;ho_nbi_Hogares_sin_NBI;ho_nbi_Hogares_con_NBI;ho_suelo_Cerámica,_baldosa,_mosaico,_mármol,_madera_o_alfombrado;ho_suelo_Cemento_o_ladrillo_fijo;ho_suelo_Tierra_o_ladrillo_suelto;ho_suelo_Otro;ho_techo_Cubierta_asfáltica_o_membrana;ho_techo_Baldosa_o_losa_(sin_cubierta);ho_techo_Pizarra_o_teja;ho_techo_Chapa_de_metal_(sin_cubierta);ho_techo_Chapa_fibrocemento_o_plástico;ho_techo_Chapa_de_cartón;ho_techo_Caña,_palma,_tabla_o_paja_con_o_sin_barro;ho_techo_Otro;ho_rev_int_Sí;ho_rev_int_No;ho_agua_Por_cañeria_dentro_de_la_vivienda;ho_agua_Fuera_de_la_vivienda_pero_dentro_del_terreno;ho_agua_Fuera_del_terreno;ho_agua_beber_Red_pública;ho_agua_beber_Perforación_con_bomba_a_motor;ho_agua_beber_Perforación_con_bomba_manual;ho_agua_beber_Pozo;ho_agua_beber_Transporte_por_cisterna;ho_agua_beber_Agua_de_lluvia,_río,_canal,_arroyo_o_acequia;ho_aseo_Sí;ho_aseo_No;ho_cadena_Sí;ho_cadena_No;ho_desague_A_red_pública_(cloaca);ho_desague_A_cámara_séptica_y_pozo_ciego;ho_desague_Sólo_a_pozo_ciego;ho_desague_A_hoyo,_excavación_en_la_tierra,_etc.;ho_combus_Usado_sólo_por_este_hogar;ho_combus_Compartido_con_otros_hogares;ho_refri_Gas_de_red;ho_refri_Gas_a_granel_(zeppelin);ho_refri_Gas_en_tubo;ho_refri_Gas_en_garrafa;ho_refri_Electricidad;ho_refri_Leña_o_carbón;ho_refri_Otro;ho_compu_Sí;ho_compu_No;ho_celu_Sí;ho_celu_No;ho_fijo_Sí;ho_fijo_No;ho_hacinam_Sí;ho_hacinam_No;ho_nhogar_Hasta___0.50_personas_por_cuarto;ho_nhogar_0.51__-__0.99__personas_por_cuarto;ho_nhogar_1.00__-__1.49__personas_por_cuarto;ho_nhogar_1.50__-__1.99__personas_por_cuarto;ho_nhogar_2.00__-__3.00__personas_por_cuarto;ho_nhogar_Más_de__3.00_personas_por_cuarto;ho_prop_Propietario_de_la_vivienda_y_del_terreno;ho_prop_Propietario_sólo_de_la_vivienda;ho_prop_Inquilino;ho_prop_Ocupante_por_préstamo;ho_prop_Ocupante_por_trabajo;ho_prop_Otra_situación;ho_npers_1;ho_npers_2;ho_npers_3;ho_npers_4;ho_npers_5;ho_npers_6;ho_npers_7;ho_npers_8__y_más;per_siteco_Ocupado;per_siteco_Desocupado;per_siteco_Inactivo;per_edad_gru_0_-_14;per_edad_gru_15_-_64;per_edad_gru_65_y_más;per_edad_quin_0-4;per_edad_quin_5-9;per_edad_quin_10-14;per_edad_quin_15-19;per_edad_quin_20-24;per_edad_quin_25-29;per_edad_quin_30-34;per_edad_quin_35-39;per_edad_quin_40-44;per_edad_quin__45-49;per_edad_quin__50-54;per_edad_quin__55-59;per_edad_quin__60-64;per_edad_quin__65-69;per_edad_quin__70-74;per_edad_quin__75-79;per_edad_quin__80-84;per_edad_quin__85-89;per_edad_quin__90-94;per_edad_quin__95_y_más;per_rela_jefe_Jefe(a);per_rela_jefe_Cónyuge_o_pareja;per_rela_jefe_Hijo(a)_/_Hijastro(a);per_rela_jefe_Yerno_/_Nuera;per_rela_jefe_Nieto(a);per_rela_jefe_Padre_/_Madre_/_Suegro(a);per_rela_jefe_Otros_familiares;per_rela_jefe_Otros_no_familiares;per_rela_jefe_Servicio_doméstico_y_sus_familiares;per_sexo_Varón;per_sexo_Mujer;per_inmig_Argentina;per_inmig_Otro_país;per_leer_Sí;per_leer_No;per_escuela_Asiste;per_escuela_Asistió;per_escuela_Nunca_asistió;per_educa_Inicial_(jardín,_preescolar);per_educa_Primario;per_educa_EGB;per_educa_Secundario;per_educa_Polimodal;per_educa_Superior_no_universitario;per_educa_Universitario;per_educa_Post_universitario;per_educa_Educación_especial;per_educa_completo_Sí;per_educa_completo_No;per_compu_Sí;per_compu_No;paso19_blanco;paso19_validos;paso19_cand_FdT;paso19_cand_JxC;paso19_cand_Otros;pres15_blanco;pres15_validos;pres15_cand_Cam;pres15_cand_FPV;pres15_cand_Otros;pres15_cand_UNA;paso15_blanco;paso15_validos;paso15_cand_Cam;paso15_cand_FPV;paso15_cand_Otros;paso15_cand_UNA
0211100933C; 93,290614; 5,126272; 1,5454203; 86,69430833; 4,74934037;  8,5563513; 94,15756; 3,505466; 2,14851112; 0,188465888;118,7712; 0,980022616; 97,92688; 2,0731248;119,7512250;  0,00000000;0,000000e+00;100,263852; 0,113079533;  0,11307953; 18,20580475; 0,000000000; 0,000000000;0,07538636; 0,000000000;0,000000000;100;  8,9332831; 2,3746702; 2,63852243;  1,01771579;  1,43234075;  2,374670; 99,33604; 0,6639616; 97,78679; 2,0656584; 0,036886758;0,14754703; 3,8731096; 3,0616009;50,9774991; 40,90741424; 0,77462191;0,221320546;0,000000000; 0,14754703; 96,82774; 3,2091479; 99,04094; 0,81150867; 0,14754703; 95,4629288;  3,76244928; 0,147547031; 0,479527850; 0,036886758; 0,147547031; 99,85245; 0,14754703; 99,18849; 0,70084840; 86,9420878; 7,34046477; 5,569900406; 0,036886758; 98,89340; 0,99594246;92,6595352; 0,811508668;2,065658e+00;  4,31575065; 0,110660273; 0,036886758;0,000000000; 99,33604; 0,7008484;74,621911;25,37809; 92,95463; 7,0453707;75,9867208; 24,013279;34,267798;27,775729;27,40686; 5,127259; 5,0534858; 0,33198082;72,998893; 0,62707488;21,5787532; 3,5042420; 0,3688676; 0,9590557;18,775360;26,742899;20,877905;19,992623; 8,926595; 3,5042420; 0,95905570;0,22132055;51,29412;1,9814241;23,529412;22,154799;66,25387;11,591331; 0; 6,761610; 7,479876; 7,913313; 7,975232; 6,018576; 5,622291; 6,526316; 8,136223; 7,640867; 7,021672; 6,130031; 6,303406; 4,879257; 4,1733746; 2,7368421;1,9938080;1,26315789;0,87925697;0,470588235;33,57276;21,981424;35,91331;0,3715170; 1,5851393;1,2879257; 1,3374613; 0,9535604;0,111455108;48,03715;51,96285; 98,21672; 1,78328173;91,66563; 4,346749;32,29721;63,19505; 0,50773994; 4,4086687;19,839009; 1,96904025;26,278638; 4,54489164;11,9504644;23,8018576; 2,46439628;0,24767802;46,92260;43,93808;74,24149;18,934985; 138;  5392;23,590504; 53,913205;19,936944;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0211100933D; 93,292683; 5,335366; 1,3719512; 79,49695122;11,81402439;  8,7652439; 93,75000; 3,429878; 2,51524390; 0,304878049;126,3720; 1,295731707; 98,17073; 1,8292683;127,6676829;  0,00000000;0,000000e+00;103,353659; 0,152439024;  0,22865854; 22,48475610; 0,000000000; 0,000000000;0,00000000; 0,152439024;0,000000000;100; 10,7469512; 3,5060976; 3,58231707;  0,53353659;  3,20121951;  4,801829; 98,95366; 1,0463378; 97,15994; 2,3916293; 0,074738416;0,37369208; 3,2884903; 3,6621824;46,9357250; 44,46935725; 0,97159940;0,074738416;0,000000000; 0,52316891; 96,86099; 3,1390135; 99,02840; 0,82212257; 0,14947683; 94,3198804;  4,85799701; 0,074738416; 0,523168909; 0,074738416; 0,074738416; 99,77578; 0,22421525; 99,25262; 0,52316891; 79,6711510;15,24663677; 4,857997010; 0,000000000; 99,40209; 0,44843049;86,0986547; 2,167414051;3,139013e+00;  8,22122571; 0,298953662; 0,074738416;0,074738416; 99,17788; 0,7473842;73,168909;26,83109; 92,82511; 7,1748879;72,1225710; 27,877429;34,828102;25,411061;29,74589; 4,185351; 5,2316891; 0,67264574;68,834081; 0,44843049;24,3647235; 4,3348281; 0,5979073; 1,4947683;21,449925;28,923767;19,880419;17,563528; 8,744395; 2,6158445; 0,44843049;0,37369208;52,80899;2,2471910;22,707081;21,243794;66,37053;12,385681; 0; 6,558662; 6,898354; 7,812908; 7,394826; 6,950614; 6,349621; 7,812908; 7,812908; 6,428011; 6,819963; 6,140580; 5,905409; 4,703423; 3,7627384; 3,2140057;2,2210609;1,54167755;1,17585576;0,418082049;34,96211;21,505095;34,20434;0,2874314; 1,0452051;1,1758558; 1,8029788; 1,2281160;0,026130128;48,81108;51,18892; 98,11863; 1,88136922;91,76901; 4,363731;31,82650;63,94042; 0,36582179; 4,4421218;21,191534; 1,30650640;26,783381; 3,68434805;12,6208518;23,2296838; 2,37784165;0,15678077;46,43324;44,76091;71,70107;20,695061;  82;  2940;33,163265; 45,544218;18,503401;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0211100933E; 77,074869;11,955891;10,9692397; 63,55194428;10,38885665; 26,0591991; 80,49913;10,098665; 8,87986071; 0,464306442;113,2327; 1,567034243; 97,79454; 2,2054556;114,7417295;  0,00000000;5,803831e-02;103,076030; 0,580383053;  0,52234475;  8,87986071; 0,000000000; 0,000000000;0,17411492; 0,000000000;0,000000000;100;  5,8038305; 1,3348810; 2,78583865;  0,05803831;  0,87057458;  2,379571; 91,91176; 8,0882353; 85,06787;14,2533937; 0,282805430;0,45248869; 2,6018100; 4,2420814;10,1809955; 80,54298643; 2,14932127;0,113122172;0,113122172; 0,05656109; 91,91176; 8,0882353; 94,68326; 4,69457014; 0,67873303; 95,9276018;  2,60180995; 0,169683258; 0,961538462; 0,226244344; 0,113122172; 98,07692; 1,92307692; 90,55430; 7,52262443; 63,1221719;12,16063348;22,737556561; 0,056561086; 95,81448; 2,26244344;60,7466063; 1,414027149;1,696833e+00; 35,69004525; 0,000000000; 0,226244344;0,226244344; 96,26697; 3,7895928;45,927602;54,07240; 89,87557;10,1244344;52,6583710; 47,398190;17,873303;17,477376;31,73077;10,520362;16,9117647; 5,42986425;73,246606; 2,54524887;13,0090498; 7,8619910; 0,7918552; 2,5452489;15,723982;22,737557;20,701357;19,796380;11,821267; 5,0904977; 2,31900452;1,86651584;47,68234;3,0569862;22,196378;25,253364;64,64529;10,101346; 0; 7,625851; 8,871906; 8,755607; 9,918591; 8,523010; 7,393255; 7,310184; 6,213657; 5,449410; 5,748463; 5,532480; 4,602093; 3,954145; 3,3726533; 2,6416348;1,8441602;1,12975577;0,81408872;0,232596777;29,37365;18,009636;38,16249;1,2128261; 4,5688653;1,5617212; 1,9604585; 0,6645622;0,016614055;48,69580;51,30420; 98,25552; 1,74447583;90,18109; 5,266656;31,79930;62,56853; 1,06329955; 4,3362685;39,574680; 3,77139060;28,476491; 3,75477654; 6,0309021; 7,4430969; 0,41535139;0,58149194;39,35870;50,10799;50,70610;40,438611; 110;  3816;52,332285; 27,935010;16,850105;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0211100933F; 85,887097; 8,750000; 5,3629032; 81,16935484; 7,17741935; 11,6532258; 88,02419; 6,532258; 5,08064516; 0,403225806;115,0806; 0,040322581; 97,50000; 2,5000000;115,0806452;  0,00000000;0,000000e+00; 97,943548; 0,443548387;  0,24193548; 16,12903226; 0,201612903; 0,040322581;0,04032258; 0,040322581;0,000000000;100;  6,1693548; 2,1774194; 2,09677419;  0,28225806;  1,08870968;  3,306452; 97,29093; 2,7090695; 93,40400; 6,2426384; 0,235571260;0,11778563; 3,4550452; 7,8131135;21,9473891; 64,23243031; 2,31645073;0,117785630;0,039261877; 0,07852375; 94,85669; 5,1433059; 96,70200; 2,43423636; 0,86376129; 96,5842167;  2,15940322; 0,157047507; 0,353356890; 0,785237534; 0,000000000; 99,29329; 0,70671378; 96,19160; 3,10168826; 81,4291323; 8,24499411; 9,462112289; 0,157047507; 97,87986; 1,45268944;82,6069886; 0,353356890;1,177856e+00; 15,70475069; 0,000000000; 0,157047507;0,039261877; 97,99764; 2,0023557;53,945819;46,05418; 89,55634;10,4436592;61,2092658; 38,790734;24,813506;21,672556;32,94071; 8,402042;10,5614448; 1,60973695;68,983117; 1,80604633;18,5316058; 7,4990185; 0,8244994; 2,3164507;18,531606;26,619552;20,533962;19,042010; 9,776207; 3,5335689; 1,02080879;0,90302316;51,09101;2,7142097;24,960085;22,658329;63,70410;13,650878; 0; 7,251197; 7,836615; 7,570516; 7,437467; 6,918574; 7,064928; 7,597126; 7,597126; 6,013837; 6,253326; 5,055881; 5,162320; 4,603513; 3,8318254; 3,9648749;2,7807344;1,94252262;0,74507717;0,306013837;33,88771;21,035125;37,33369;0,9446514; 3,1665780;1,2905801; 1,4103246; 0,8382118;0,000000000;47,91112;52,08888; 98,35019; 1,66311868;90,58010; 5,109101;28,57903;65,99255; 1,10431080; 4,4571581;34,366684; 2,72751464;30,202235; 3,77860564; 8,1426291; 9,8855774; 0,69185737;0,33262374;43,86642;45,91538;59,89888;35,697179; 200;  5799;40,127608; 37,540955;18,882566;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0211100933G; 53,192935;23,777174;23,0298913; 10,93750000;23,64130435; 65,4211957; 57,81250;19,701087;21,39945652; 1,154891304;121,5353; 0,067934783; 95,92391; 4,0760870;121,6032609;  0,00000000;0,000000e+00;117,187500; 1,766304348;  1,01902174;  1,42663043; 0,000000000; 0,000000000;0,06793478; 0,135869565;0,000000000;100;  4,9592391; 1,0869565; 8,35597826;  0,20380435;  1,56250000;  5,434783; 88,93229;11,0026042; 66,27604;32,4869792; 0,781250000;0,39062500; 2,5390625; 2,6692708; 2,9947917; 87,95572917; 3,32031250;0,065104167;0,065104167; 0,39062500; 78,84115;21,1588542; 87,04427;10,28645833; 2,66927083; 89,9088542;  7,09635417; 0,455729167; 1,106770833; 1,432291667; 0,000000000; 97,72135; 2,27864583; 80,79427;16,92708333; 11,4583333;26,36718750;59,049479167; 0,911458333; 95,57292; 2,14843750;13,9322917; 0,585937500;2,864583e+00; 82,16145833; 0,065104167; 0,325520833;0,000000000; 93,94531; 6,0546875;34,375000;65,55990; 91,66667; 8,3333333;25,9114583; 74,088542;10,481771; 9,440104;29,42708;13,476562;29,0364583; 8,07291667;71,484375; 1,23697917; 8,8541667; 9,5052083; 3,1901042; 5,7291667;12,760417;17,513021;20,377604;22,265625;13,606771; 7,4218750; 3,05989583;2,92968750;46,30666;3,4675817;18,240925;33,826982;61,17031; 4,984649; 0;10,872314;12,154596;10,800072;10,456926; 7,242189; 7,115767; 8,199386; 7,368611; 6,808741; 4,876287; 3,630125; 3,124436; 2,347842; 1,8782734; 1,2822828;0,9391367;0,59599061;0,25284450;0,054180964;27,74065;19,035579;45,56619;0,7224129; 2,3659021;0,8668954; 2,2033592; 1,0474986;0,018060321;50,15351;49,84649; 97,74246; 2,23947986;85,96713; 7,567275;34,83836;56,54687; 2,14917826; 5,9418458;44,392270; 4,71374390;25,609536; 3,61206429; 3,4495214; 2,8354705; 0,18060321;0,66823189;35,25375;49,52140;45,60231;47,480585;  98;  2922;59,822040; 22,245038;14,579055;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0211100933H; 63,627049;20,389344;15,9836066; 11,37295082;25,40983607; 63,2172131; 66,49590;18,545082;13,72950820; 1,127049180;108,8115; 0,102459016; 96,41393; 3,4836066;108,9139344;  0,00000000;0,000000e+00;103,483607; 1,127049180;  1,43442623;  2,35655738; 0,102459016; 0,000000000;0,20491803; 0,102459016;0,000000000;100;  1,1270492; 0,8196721; 3,48360656;  0,30737705;  0,20491803;  2,766393; 90,34483; 9,5566502; 72,01970;26,1083744; 1,182266010;0,68965517; 1,3793103; 4,3349754; 5,0246305; 85,71428571; 3,15270936;0,098522167;0,098522167; 0,19704433; 86,40394;13,5960591; 92,41379; 7,29064039; 0,29556650; 93,7931034;  5,71428571; 0,000000000; 0,394088670; 0,098522167; 0,000000000; 98,62069; 1,37931034; 86,00985;12,61083744; 16,0591133;25,61576355;56,650246305; 0,394088670; 96,65025; 1,97044335;31,9211823; 0,197044335;3,842365e+00; 63,74384236; 0,000000000; 0,098522167;0,197044335; 93,59606; 6,4039409;40,788177;59,21182; 92,01970; 7,9802956;41,6748768; 58,325123;12,118227;12,019704;33,89163;13,793103;21,3793103; 6,79802956;73,497537; 3,15270936;11,5270936; 8,1773399; 2,6600985; 0,8866995;13,891626;17,635468;21,477833;21,970443;13,596059; 5,9113300; 3,05418719;2,46305419;50,26844;3,1929924;18,988415;29,697655;65,24442; 5,057926; 0; 9,155129;10,907036; 9,635490;10,511444; 8,703023; 6,838090; 7,318452; 7,148912; 6,696807; 5,849110; 5,368748; 4,097203; 2,712631; 1,8366770; 1,6106245;1,0737496;0,39559198;0,08476971;0,028256570;28,68042;19,666572;44,44758;0,8476971; 2,8256570;0,5933880; 2,1192427; 0,5651314;0,000000000;51,51173;48,48827; 98,55891; 1,44108505;88,21701; 6,329472;34,19045;58,37807; 1,97795988; 5,0296694;42,328341; 5,02966940;28,200057; 4,18197231; 3,8994066; 3,3625318; 0,05651314;0,45210511;35,82933;51,22916;51,08788;43,204295; 114;  3299;57,077902; 22,431040;17,035465;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0211100933I; 83,742156;10,125499; 6,1608671; 76,26925271; 7,92926412; 15,8014832; 85,85282; 7,301768; 6,33200228; 0,541928123;111,8654; 0,114090131; 97,60411; 2,3958928;111,9794638;  0,00000000;0,000000e+00;102,966343; 0,598973189;  0,25670280;  7,75812892; 0,085567598; 0,000000000;0,19965773; 0,000000000;0,000000000;100;  4,4780376; 1,1409013; 1,45464917;  0,68454079;  0,31374786;  3,793497; 96,17411; 3,8258941; 90,13030; 9,3983920; 0,277238703;0,19406709; 5,2398115; 4,7130579; 7,4022734; 80,20515664; 1,88522318;0,277238703;0,000000000; 0,24951483; 94,12254; 5,8774605; 96,64541; 3,07734960; 0,27723870; 99,3623510;  0,41585805; 0,055447741; 0,138619351; 0,027723870; 0,000000000; 99,19601; 0,80399224; 95,75825; 3,43775991; 76,0743000; 8,06764624;14,832270585; 0,221790962; 97,75437; 1,44164125;76,6565012; 0,027723870;8,317161e-01; 22,28999168; 0,027723870; 0,027723870;0,110895481; 97,69892; 2,2733574;42,916551;57,08345; 85,41724;14,5550319;55,4477405; 44,524536;22,872193;19,129470;32,93596; 9,037982;13,5569726; 2,43970058;71,084003; 1,58026060;16,6620460; 7,7072359; 0,5267535; 2,4119767;20,099806;25,284170;20,404769;18,103687; 9,647907; 3,6318270; 1,58026060;1,19212642;49,76601;2,6862598;26,488207;22,491576;63,56234;13,946088; 0; 6,898165; 8,245975; 7,356795; 8,208536; 7,740547; 6,823287; 7,225758; 6,355298; 5,597155; 5,924747; 5,531636; 5,278922; 4,867091; 4,1463871; 3,5567203;2,7704979;1,98427555;1,04829652;0,355672033;33,76076;20,011232;37,84163;0,9921378; 3,2759266;1,2916511; 2,0685137; 0,6083864;0,000000000;47,81917;52,17147; 97,99700; 2,00299513;90,47173; 5,447398;28,23849;66,10820; 1,56308499; 4,4552602;40,939723; 3,42568326;28,790715; 4,87645077; 5,5690753; 5,5222763; 0,21527518;0,55222763;42,74616;46,60240;51,60052;44,168851; 268;  7798;46,229803; 30,571942;19,761477;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0211100933J; 86,490251; 9,099350; 4,4103993; 84,63324048; 6,17455896;  9,2386258; 88,57939; 5,431755; 5,75673166; 0,278551532;109,4708; 0,092850511; 96,88951; 3,1104921;109,5636026;  0,00000000;0,000000e+00;101,021356; 0,510677809;  0,18570102;  7,52089136; 0,046425255; 0,000000000;0,18570102; 0,000000000;0,000000000;100;  3,1104921; 1,7641597; 1,02135562;  0,32497679;  0,23212628;  2,971216; 96,67714; 3,3677593; 93,93803; 5,7925460; 0,134710373;0,17961383; 5,2088011; 4,3107319;12,1688370; 75,21329142; 2,78401437;0,089806915;0,044903458; 0,22451729; 95,68927; 4,3107319; 97,30579; 2,46969017; 0,22451729; 99,2815447;  0,44903458; 0,044903458; 0,179613830; 0,000000000; 0,044903458; 99,64077; 0,35922766; 97,35070; 2,29007634; 84,9124383; 6,28648406; 8,396946565; 0,044903458; 98,56309; 1,12258644;87,4719353; 0,044903458;5,837449e-01; 11,80960934; 0,089806915; 0,044903458;0,000000000; 97,97934; 2,0206556;46,564885;53,43511; 85,99012;14,0098788;64,0323305; 35,967670;24,247867;20,880108;33,45308; 7,992815;11,0013471; 2,42478671;70,363718; 1,21239335;19,8024248; 6,3762910; 0,8980692; 1,3471037;19,802425;27,705433;20,251459;18,455321; 7,633588; 3,9515043; 1,39200718;0,80826224;51,58399;2,6425591;26,008345;20,182352;64,24046;15,577191; 0; 6,536857; 7,340442; 6,305053; 7,572245; 7,726781; 7,046824; 7,386803; 6,753207; 5,934168; 5,563282; 5,717818; 5,161490; 5,362386; 4,9296863; 4,1261011;3,0598053;2,05532375;0,98902797;0,339978365;34,41508;21,016844;35,55865;1,0199351; 3,0443517;1,4217277; 1,8698810; 0,8808530;0,015453562;48,74053;51,25947; 98,48555; 1,49899552;91,65508; 4,636069;27,10555;67,76387; 1,42172771; 4,1570082;38,433009; 2,81254829;29,840828; 4,43517231; 6,6913924; 7,8967702; 0,26271055;0,33997837;46,05161;44,32082;55,44738;40,086540; 117;  4402;40,345298; 37,369378;19,627442;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0211100933K; 95,717811; 3,687037; 0,5951517; 97,51778197; 1,40804181;  1,0741762; 96,06619; 1,770939; 2,11932066; 0,043547685;130,8898; 0,638699376; 97,53230; 2,4822180;131,5285237;  0,00000000;0,000000e+00; 65,960226; 0,072579475;  0,04354768; 64,52315285; 0,029031790; 0,087095369;0,15967484; 0,014515895;0,014515895;100; 15,4884599; 4,1370300; 1,98867760;  2,56931340;  0,94353317;  5,748294; 98,95877; 1,0412270; 99,07134; 0,7316730; 0,000000000;0,19698888;12,1992402;19,4174757;10,5107640; 55,86041930; 1,51962854;0,028141269;0,014070635; 0,43618967; 98,73364; 1,2663571; 99,64823; 0,35176586; 0,00000000; 99,8030111;  0,07035317; 0,000000000; 0,000000000; 0,126635711; 0,000000000; 99,97186; 0,02814127; 99,70452; 0,26734206; 97,5939215; 1,47741663; 0,872379344; 0,014070635; 98,55072; 1,42113409;97,7627691; 0,000000000;1,266357e-01;  2,02617138; 0,042211904; 0,014070635;0,028141269; 99,11355; 0,8864500;64,316871;35,68313; 89,34853;10,6514704;61,7419446; 38,258055;39,946532;19,403405;29,04179; 4,488532; 6,6554102; 0,45026031;50,837203; 1,23821584;41,2551006; 4,6151681; 0,5909667; 1,4774166;34,318278;31,433798;16,814408;10,623329; 4,657380; 1,4633460; 0,46433094;0,22513015;51,26206;2,6372187;28,878438;14,781522;65,98405;19,234433; 0; 5,137516; 4,810096; 4,839862; 6,685320;10,013097; 9,114180; 7,983093; 5,845934; 5,006548; 5,328015; 5,203000; 5,286344; 5,518514; 4,8041434; 4,4231456;3,8040243;3,26229313;1,98833194;0,767948565;42,31456;18,776045;26,07453;0,4762472; 1,9168949;1,2382426; 3,1075128; 2,2205024;0,101202524;45,64829;54,35171; 97,79140; 2,20859626;93,53494; 3,143231;29,10466;66,86510; 0,70246458; 2,8991547;24,639838; 1,25610192;27,747351; 3,24443386;11,2989642;23,0444100; 1,50613168;0,33337302;47,53542;45,20181;66,75199;26,306703; 307; 11386;28,499912; 50,456701;18,347093;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0211100933L; 92,542463; 5,865180; 1,5923567; 93,48018401; 2,54777070;  3,9808917; 93,23248; 3,476645; 3,15817410; 0,132696391;120,9218; 0,380396320; 97,29299; 2,7070064;121,3021939;  0,00000000;0,000000e+00; 80,697098; 0,194621373;  0,16808209; 39,64968153; 0,106157113; 0,000000000;0,10615711; 0,008846426;0,000000000;100;  9,9522293; 3,1493277; 1,86659590;  1,50389243;  0,63694268;  3,803963; 98,25730; 1,7426961; 97,25782; 2,2979669; 0,017085255;0,41858876; 8,1752947;10,9431061;21,0832052; 57,87630275; 1,51204511;0,102511533;0,017085255; 0,29899197; 96,90757; 3,0924312; 99,13719; 0,70903810; 0,15376730; 99,1115667;  0,59798394; 0,017085255; 0,119596788; 0,119596788; 0,025627883; 99,65829; 0,34170511; 98,86383; 0,79446438; 93,7724244; 2,76781138; 3,083888604; 0,034170511; 98,55630; 1,10199897;94,5498035; 0,042713139;2,562788e-01;  5,01452247; 0,025627883; 0,085426277;0,017085255; 98,87237; 1,1276269;60,720998;39,27900; 89,33026;10,6697420;62,8310268; 37,168973;33,145396;20,280198;32,06048; 5,911498; 7,7225355; 0,87989065;58,388860; 0,86280540;33,3675038; 4,8949257; 0,9738596; 1,5120451;25,918332;30,206732;18,469161;14,582266; 6,885358; 2,5457031; 0,88843328;0,51255766;51,80454;3,0334390;26,288726;18,676024;65,86573;15,458250; 0; 6,409676; 6,264149; 6,002199; 7,098506; 8,721946; 8,369446; 8,107496; 6,529332; 5,649699; 5,610892; 5,310135; 5,161374; 5,306901; 4,5178190; 3,6769937;2,9073152;2,34460902;1,40029752;0,491559408;37,85654;20,315633;31,67648;0,6661924; 2,4286915;1,4455727; 2,5515814; 1,6105038;0,035573378;46,82103;53,17573; 98,34099; 1,65577906;91,93131; 4,327016;29,39008;65,88836; 0,98311882; 4,0391954;27,963909; 2,18937973;29,060216; 3,67052584;10,2095595;16,8132721; 1,02516008;0,30075674;45,72149;45,21376;64,95375;29,920445; 525; 18513;31,539999; 45,811052;19,813104;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
