id_circuito_elec;province;vi_calidad_insuficiente;vi_serv_basicos_insuficiente;vi_nho_2mas;vi_urbano;vi_rural_agrupado;vi_rural_disperso;ho_necesidad_basica_insatisfecha;ho_suelo_cemento;ho_suelo_ladrillo;ho_techo_chapa_metal;ho_techo_chapa_pastico;ho_techo_chapa_carton;ho_techo_chapa_barro;ho_agua_fuera_vivienda;ho_agua_fuera_terreno;ho_sin_aseo;ho_refri_carbon;ho_compu;ho_celu;ho_fijo;ho_fhacinamiento;ho_3omas_por_cuarto;ho_prop_vivienda_terreno;ho_prop_vivienda;ho_inquilino;ho_npers_1;ho_npers_2;ho_npers_3;ho_npers_4;ho_npers_5;ho_npers_6;ho_npers_7;ho_npers_8mas;per_ocupado;per_desocupado;per_inactivo;per_edad_0_14;per_edad_15_65;per_edad_65mas;per_edad_0_4;per_edad_5_9;per_edad_10_14;per_edad_14_19;per_edad_20_24;per_edad_25_29;per_edad_30_34;per_edad_35_39;per_edad_40_44;per_edad_45_49;per_edad_50_54;per_edad_55_59;per_edad_60_64;per_edad_65_69;per_edad_70_74;per_edad_75_79;per_edad_80_84;per_edad_85_89;per_edad_90_94;per_edad_95mas;per_nietos_hogar;per_servicio_domestico_interno;per_hombre;per_mujer;per_inmigrante;per_sabe_leer;per_nunca_asiste;per_estud_primario;per_estud_egb;per_estud_secundara;per_estud_polimodal;per_estud_superior;per_estud_universitario;per_estud_postuniversitario;per_estud_especial;per_estud_completos;per_compu;paso19_blanco;paso19_validos;paso19_cand_FdT;paso19_cand_JxC;paso19_cand_Otros;pres19_blanco;pres19_validos;pres19_cand_FdT;pres19_cand_JxC;pres19_cand_Otros;pres15_blanco;pres15_validos;pres15_cand_Cam;pres15_cand_FPV;pres15_cand_Otros;pres15_cand_UNA;paso15_blanco;paso15_validos;paso15_cand_Cam;paso15_cand_FPV;paso15_cand_Otros;paso15_cand_UNA
02063000464;Buenos Aires; 0,2217295;  0,3325942; 2,2172949;100,0000000;0,000000e+00;0,000000e+00; 1,1866235; 0,4314995; 0,000000000; 33,76483279; 0,75512406;0,000000000;0,000000000; 0,10787487; 0,000000000; 0,00000000; 0,000000000; 99,46063;76,483279; 89,53614;74,7572816; 0,10787487;58,360302; 3,02049622;34,1963323;33,549083;34,412082;17,152104;10,140237; 2,912621; 1,4023732;0,21574973;0,21574973;55,11848;2,7014218;28,341232;11,658768;69,05213;19,289100;0; 4,265403; 3,886256; 3,459716; 6,018957;10,947867;10,663507; 8,483412; 6,872038; 6,161137; 5,023697; 5,308057; 4,786730; 4,786730; 4,4075829; 4,4075829;3,9336493;3,55450237;2,18009479;0,616113744;0,8530806;0,616113744;43,27014;56,72986; 3,83886256; 2,748815; 0,42654028;10,379147; 0,75829384;18,199052;2,13270142;11,4218009;46,5876777;4,36018957;0,14218009;47,91469;75,35545;  44;  1593;33,961080; 43,942247;19,334589;  19;  1922;35,535900; 50,156087;13,319459;  30;  1826; 50,930997;22,672508;14,4030668;10,350493;  48;  1551; 45,067698;20,696325;19,6647324;11,476467
02063000465;Buenos Aires; 0,3191489;  0,5319149; 1,1702128;100,0000000;0,000000e+00;0,000000e+00; 0,6289308; 0,8385744; 0,104821803; 36,05870021; 0,73375262;0,000000000;0,000000000; 0,31446541; 0,000000000; 0,10482180; 0,000000000; 99,79036;80,083857; 90,14675;73,4800839; 0,00000000;58,385744; 3,56394130;33,5429769;34,905660;33,752621;17,085954; 9,329140; 3,563941; 1,0482180;0,20964361;0,20964361;57,95781;2,7804410;27,852349;11,553212;71,23682;17,209971;0; 4,985618; 3,739214; 2,828380; 5,369128;10,306807;11,601151;10,738255; 7,909875; 5,177373; 5,033557; 4,793864; 4,793864; 5,512943; 4,5062320; 4,6500479;3,1160115;2,39693193;1,72579099;0,767018217;1,2943432;0,191754554;45,30201;54,69799; 3,83509108; 2,780441; 0,43144775;11,121764; 0,57526366;19,223394;1,77372963;11,6011505;45,7813998;3,64333653;0,19175455;49,42474;79,53020;  39;  1517;32,762030; 44,957152;19,709954;  17;  1589;34,487099; 52,485840;11,957206;  26;  1586; 50,504414;21,374527;14,5018916;11,979823;  52;  1527; 45,841519;19,449902;18,9259987;12,377210
02063000466;Buenos Aires; 0,8032129;  1,1244980; 2,4096386;100,0000000;0,000000e+00;0,000000e+00; 1,7094017; 0,4662005; 0,000000000; 13,44211344; 0,23310023;0,000000000;0,077700078; 0,54390054; 0,000000000; 0,38850039; 0,000000000; 97,82440;79,331779; 93,55089;62,6262626; 0,00000000;44,832945; 3,49650350;45,3768454;48,096348;32,167832;13,286713; 4,040404; 1,864802; 0,3108003;0,07770008;0,07770008;52,79004;2,6093938;31,112003; 8,189482;72,34043;19,429948;0; 3,894018; 2,087515; 2,207949; 5,981534;16,860699;10,758731; 9,393818; 7,226014; 4,576475; 3,813729; 4,616620; 4,656764; 4,536331; 4,4158972; 3,6130068;3,5327178;3,85387395;2,56924930;1,043757527;0,4817342;0,160578081;41,26857;58,73143; 3,69329587; 2,689683; 0,64231232; 9,072662; 0,28101164;15,897230;1,52549177;10,8390205;53,7535126;3,53271778;0,04014452;47,89241;77,19791;  31;  1694;29,102715; 49,527745;19,539551;  16;  1750;31,085714; 57,657143;10,342857;  23;  1475; 55,796610;18,508475;13,8983051;10,237288;  41;  1669; 49,910126;17,914919;19,2929898;10,425404
02063000467;Buenos Aires; 0,4118616;  0,4118616; 4,0362438;100,0000000;0,000000e+00;0,000000e+00; 0,8627451; 0,3137255; 0,000000000;  6,74509804; 0,00000000;0,156862745;0,000000000; 0,07843137; 0,000000000; 0,00000000; 0,000000000; 99,21569;79,529412; 91,05882;66,5098039; 0,15686275;40,313725; 6,98039216;48,3921569;43,529412;35,921569;12,705882; 5,333333; 1,803922; 0,2352941;0,31372549;0,23529412;52,80297;3,0502885;36,644683; 7,337181;73,90767;18,755153;0; 2,844188; 2,225886; 2,267106; 7,914262;18,095631;13,849959; 8,656224; 5,688376; 3,380049; 3,751031; 3,957131; 4,616653; 3,998351; 3,6273702; 3,8334707;4,1220115;3,99835120;2,26710635;0,700741962;0,8244023;0,329760923;41,75598;58,24402; 3,58615004; 1,319044; 0,41220115; 6,801319; 0,57708162;14,962902;1,44270404;10,4699093;57,6669415;4,12201154;0,12366035;44,14674;81,57461;  21;  1584;30,871212; 49,431818;18,371212;  15;  1630;31,349693; 56,196319;11,533742;  32;  1636; 53,850856;21,821516;12,4694377; 9,902200;  49;  1578; 48,922687;20,405577;17,9340938; 9,632446
02063000468;Buenos Aires; 0,1452433;  0,4357298; 2,6870007;100,0000000;0,000000e+00;0,000000e+00; 1,6783217; 0,1398601; 0,000000000;  8,11188811; 0,20979021;0,000000000;0,000000000; 0,13986014; 0,000000000; 0,00000000; 0,000000000; 98,95105;81,258741; 91,18881;55,4545455; 0,13986014;36,783217; 4,75524476;54,2657343;43,776224;36,643357;12,587413; 5,034965; 1,258741; 0,4195804;0,06993007;0,20979021;49,74910;4,3010753;36,236559; 5,949821;77,95699;16,093190;0; 2,508961; 1,827957; 1,612903; 8,781362;24,014337;16,093190; 8,817204; 4,121864; 3,620072; 2,939068; 3,154122; 3,082437; 3,333333; 2,6881720; 3,7634409;3,0107527;3,22580645;2,11469534;0,896057348;0,8960573;0,286738351;42,54480;57,45520; 4,80286738; 1,146953; 0,14336918; 7,204301; 0,32258065;15,161290;1,07526882; 8,9605735;61,0035842;2,93906810;0,14336918;39,31900;79,46237;  38;  1591;35,512256; 44,248900;17,850409;  17;  1656;38,103865; 50,966184; 9,903382;  25;  1729; 49,450549;23,308271;15,5581261;10,237131;  41;  1404; 44,230769;21,581197;21,2250712;10,042735
02063000469;Buenos Aires; 1,2931034;  0,6773399; 1,9088670;100,0000000;0,000000e+00;0,000000e+00; 2,5179856; 0,5395683; 0,059952038; 15,64748201; 1,73860911;0,000000000;0,000000000; 1,01918465; 0,000000000; 0,05995204; 0,059952038; 98,32134;80,815348; 92,74580;54,3165468; 0,41966427;36,630695; 3,89688249;54,7961631;40,407674;35,551559;13,309353; 7,134293; 2,338129; 0,9592326;0,23980815;0,11990408;49,10196;3,5368886;32,025421; 8,565902;77,72865;13,733075;0; 3,094778; 2,790826; 2,652666; 8,731694;22,768721;15,197568; 8,676430; 5,222437; 3,840840; 3,509257; 3,481625; 3,260569; 3,011882; 3,0947776; 2,9289859;2,5421387;2,70793037;1,38159713;0,690798563;0,9394860;0,165791655;46,31114;53,68886; 5,05664548; 1,768444; 0,41447914;10,196187; 0,58027079;16,441006;1,32633324; 7,9856314;55,8717878;2,73556231;0,13815971;36,08732;76,54048;  11;   542;38,745387; 36,715867;22,509225;   9;  1664;40,805288; 45,913462;12,740385;  25;  1845; 44,769648;25,582656;16,6937669;11,598916;  69;  1800; 37,388889;23,833333;23,8888889;11,055556
02063000471;Buenos Aires; 1,9277108;  1,0843373; 3,2530120;100,0000000;0,000000e+00;0,000000e+00; 4,6403712; 4,2923434; 0,116009281; 43,85150812; 1,74013921;0,000000000;0,000000000; 1,39211137; 0,000000000; 0,11600928; 0,000000000; 97,21578;63,805104; 87,58701;68,0974478; 1,50812065;60,092807; 1,04408353;30,1624130;26,334107;30,278422;19,141531;13,921114; 6,264501; 2,5522042;0,81206497;0,69605568;51,45336;3,9913232;25,206074;18,524946;65,94360;15,531453;0; 6,941432; 5,856833; 5,770065; 5,813449; 9,848156; 8,937093; 8,416486; 7,418655; 6,030369; 4,815618; 5,032538; 4,598698; 5,032538; 4,8156182; 3,5140998;3,0802603;2,51626898;1,04121475;0,433839479;3,2104121;0,086767896;47,54881;52,49458; 6,59436009; 3,600868; 0,52060738;22,169197; 2,03904555;27,114967;2,08242950; 8,7201735;27,1583514;1,08459870;0,21691974;44,29501;65,29284;  50;  1485;42,289562; 35,824916;18,518519;  21;  1544;43,329016; 42,422280;12,888601;  24;  1555; 41,350482;26,109325;12,7331190;18,263666;  48;  1457; 37,199725;27,934111;15,4426905;16,129032
02063000472;Buenos Aires; 2,3622047;  1,1811024; 3,6745407;100,0000000;0,000000e+00;0,000000e+00; 5,2503053; 1,5873016; 0,000000000; 31,86813187; 3,05250305;0,000000000;0,000000000; 2,44200244; 0,000000000; 0,48840049; 0,000000000; 97,55800;73,870574; 91,69719;59,3406593; 1,34310134;39,682540; 2,44200244;51,4041514;35,409035;31,746032;16,727717; 9,768010; 3,907204; 1,5873016;0,24420024;0,61050061;51,91929;3,5925197;24,409449;11,368110;72,53937;16,092520;0; 4,625984; 4,084646; 2,706693; 6,200787;16,929134;12,795276; 9,153543; 5,905512; 5,019685; 4,232283; 4,232283; 4,232283; 3,838583; 3,2972441; 3,1003937;3,0511811;3,10039370;2,06692913;0,984251969;1,7224409;0,246062992;47,53937;52,46063;12,45078740; 2,362205; 0,34448819;15,108268; 1,03346457;20,669291;2,16535433; 9,8917323;41,9783465;2,95275591;0,34448819;41,19094;69,73425;  20;   998;38,777555; 38,677355;20,541082;  11;   707;44,978784; 39,462518;14,002829;  17;  1103; 46,237534;24,841342;14,7778785;12,601995;  31;  1043; 41,610738;22,914669;19,8465964;12,655801
02063000473;Buenos Aires; 1,0895884;  1,0492333; 3,0266344;100,0000000;0,000000e+00;0,000000e+00; 1,1149558; 0,6151480; 0,000000000; 21,60707420; 0,92272203;0,038446751;0,000000000; 0,46136101; 0,038446751; 0,53825452; 0,000000000; 99,30796;78,508266; 91,42637;64,5905421; 0,19223376;45,290273; 5,07497116;43,5217224;38,600538;34,755863;15,609381; 7,227989; 2,921953; 0,5767013;0,07689350;0,19223376;56,36663;2,9088913;28,302232;10,281742;73,45408;16,264179;0; 4,043176; 3,439444; 2,799122; 5,616539;15,898280;13,080864;10,647640; 5,909257; 4,592023; 4,592023; 4,390779; 4,939627; 3,787047; 3,7321625; 3,9151116;3,1284303;2,98207098;1,66483718;0,658616905;1,1525796;0,256128796;44,09074;55,90926; 5,10428101; 2,049030; 0,32930845;10,263447; 0,62202708;17,435053;1,60995243; 9,9524332;51,3904135;3,36626418;0,27442371;46,32272;79,14380;  54;  2806;33,570919; 44,404847;20,099786;  42;  3233;35,044850; 52,644603;11,011444;  42;  3506; 52,681118;21,848260;14,2612664;10,011409;  82;  2908; 43,603851;20,013755;23,4869326;10,075653
02063000474;Buenos Aires; 0,5015432;  0,2314815; 1,7746914;100,0000000;0,000000e+00;0,000000e+00; 0,4163512; 0,5299016; 0,000000000; 34,10295231; 0,60560182;0,189250568;0,000000000; 0,11355034; 0,037850114; 0,03785011; 0,000000000; 99,62150;76,608630; 89,93187;71,9909160; 0,11355034;57,607873; 3,36866011;34,4057532;36,033308;33,421650;15,177896;10,143830; 3,633611; 1,0598032;0,34065102;0,22710068;56,28123;2,6193348;28,054455;13,131139;69,60193;17,266931;0; 5,359297; 4,273652; 3,498191; 5,893503;10,391177;10,563502;10,029295; 7,082544; 5,290367; 5,721179; 5,307600; 5,135275; 4,187489; 4,3425814; 4,0668620;3,6532828;2,84335688;1,68878166;0,534206445;1,3268999;0,258486989;45,56264;54,43736; 2,84335688; 2,912287; 0,44804412;11,511287; 0,53420644;19,834568;1,89557126;10,5118042;44,8905738;3,77391005;0,20678959;48,47493;77,28761;  65;  3732;34,056806; 44,560557;19,640943;  48;  4082;34,027438; 53,062224;11,734444;  63;  3385; 50,192024;22,451994;13,5302806;11,964549; 128;  3982; 45,253641;20,467102;19,4876946;11,577097
02063000475;Buenos Aires; 0,8628700;  0,9425196; 2,0841630;100,0000000;0,000000e+00;0,000000e+00; 1,6399793; 1,0072314; 0,051652893; 44,08574380; 1,25258264;0,025826446;0,000000000; 0,32283058; 0,000000000; 0,42613636; 0,064566116; 99,57386;74,548037; 88,45558;74,6642562; 0,18078512;60,924587; 2,38894628;31,0046488;29,855372;33,858471;17,716942;12,422521; 4,325930; 1,3300620;0,29700413;0,20661157;55,95919;2,6125445;26,087661;14,239447;67,51053;18,250027;0; 5,527367; 4,750081; 3,967397; 5,063154; 7,492173;10,104718;10,601317; 7,508367; 5,565152; 5,343841; 5,360035; 5,219691; 5,252078; 4,9444025; 4,0051819;3,5895498;3,02817662;1,83525856;0,631544856;1,4088308;0,313073518;45,33628;54,66372; 3,72449530; 3,200907; 0,45881464;14,325812; 0,89603800;21,699234;1,97020404;10,0993199;40,3109144;3,25488503;0,29148224;50,72871;73,93393; 295; 12031;31,543513; 46,363561;19,640928; 149; 13327;34,051174; 53,215277;11,615517; 168; 12895; 52,291586;21,395890;13,4548275;11,554866; 351; 12456; 45,785164;20,785164;19,0430315;11,568722
02063000476;Buenos Aires; 0,4830918;  0,5521049; 2,6224983;100,0000000;0,000000e+00;0,000000e+00; 0,8609272; 0,9933775; 0,000000000; 42,91390728; 1,85430464;0,000000000;0,000000000; 0,26490066; 0,000000000; 0,00000000; 0,000000000; 99,47020;77,284768; 90,19868;74,5695364; 0,19867550;61,589404; 0,99337748;31,3907285;29,205298;33,973510;17,682119;12,913907; 4,238411; 1,1258278;0,39735099;0,52980132;58,85902;1,9473396;24,163467;14,097641;68,40373;17,498629;0; 5,704882; 4,552935; 3,839824; 5,320900; 9,901262; 9,764125; 9,352715; 7,460230; 5,567745; 4,662644; 5,869446; 5,458036; 5,046626; 4,9094899; 3,7301152;3,4009874;2,63302249;1,91991223;0,630828305;1,7004937;0,274273176;46,10532;53,86725; 4,52550741; 3,263851; 0,38398245;11,711465; 0,63082830;20,268788;1,91991223;10,2578168;43,4722984;4,27866155;0,21941854;48,49150;77,18047;  67;  2053;31,904530; 44,812470;20,019484;  24;  2267;33,789149; 53,595060;11,557124;  26;  2459; 52,419683;22,407483;13,7454250;10,370069;  60;  2346; 46,334186;20,630861;19,6504689;10,826939
02063000477;Buenos Aires; 2,2832679;  1,1773100; 3,8173386;100,0000000;0,000000e+00;0,000000e+00; 2,8484232; 3,7978976; 0,101729400; 59,30824008; 2,23804680;0,169549000;0,033909800; 1,55985080; 0,169549000; 0,37300780; 0,000000000; 98,47406;66,191929; 87,08037;73,7538149; 1,05120380;66,531027; 0,94947440;23,2960326;23,092574;28,416412;20,311970;16,683622; 7,053238; 2,8484232;0,91556460;0,71210580;52,02245;3,0161328;23,404255;17,500585;66,22633;16,284779;0; 6,429740; 5,588029; 5,482815; 6,055646; 7,774141; 8,639233; 8,054711; 6,850596; 5,985504; 5,704933; 6,114099; 5,775076; 5,272387; 4,6761749; 3,6240355;3,0628946;2,26794482;1,67173252;0,830021043;2,7706336;0,140285247;47,50994;52,49006; 4,74631751; 4,500818; 0,73649755;23,100304; 1,09890110;27,063362;2,38484919; 9,1536123;26,8646247;1,56651859;0,36240355;47,25275;64,99883; 151;  5124;41,959407; 35,577674;19,516003;  59;  5134;42,150370; 42,832100;13,868329;  98;  5675; 42,096916;27,171806;12,3876652;16,616740; 164;  5393; 36,139440;26,682737;17,6525125;16,484332
02063000480;Buenos Aires; 0,3636364;  0,7272727; 1,8181818;100,0000000;0,000000e+00;0,000000e+00; 1,1848341; 0,2962085; 0,059241706; 11,61137441; 0,59241706;0,000000000;0,000000000; 0,47393365; 0,000000000; 0,00000000; 0,000000000; 99,28910;79,443128; 91,40995;62,2630332; 0,11848341;43,542654; 3,19905213;48,2227488;41,943128;35,781991;13,981043; 5,924171; 1,599526; 0,5924171;0,05924171;0,05924171;52,35821;3,7910448;33,164179; 8,059701;75,70149;16,238806;0; 3,104478; 2,537313; 2,417910; 7,104478;19,104478;13,343284;10,358209; 5,074627; 4,000000; 3,970149; 4,597015; 4,238806; 3,910448; 4,0895522; 3,1641791;3,7014925;3,13432836;1,40298507;0,626865672;0,9253731;0,328358209;44,41791;55,58209; 3,64179104; 1,701493; 0,08955224; 8,358209; 0,32835821;16,238806;1,46268657; 9,5223881;55,5522388;4,14925373;0,26865672;43,64179;80,05970;  41;  2071;35,296958; 44,519556;18,203766;  15;  1940;37,319588; 49,845361;12,061856;  35;  2296; 50,174216;22,735192;14,1986063;11,367596;  64;  2217; 42,760487;22,011728;22,1921516;10,148850
02063000481;Buenos Aires; 0,2548420;  0,7135576; 1,9877676;100,0000000;0,000000e+00;0,000000e+00; 0,7956241; 0,1989060; 0,000000000; 18,59771258; 0,39781203;0,000000000;0,000000000; 0,14917951; 0,049726504; 0,04972650; 0,000000000; 99,50273;79,313774; 91,79513;63,3515664; 0,19890602;45,300845; 3,23222277;46,1959224;41,670811;33,416211;14,022874; 7,359523; 2,386872; 0,8453506;0,19890602;0,14917951;54,76478;3,2810615;29,722557; 9,746683;74,35464;15,898673;0; 3,763571; 3,498191; 2,484922; 6,803378;17,129071;13,196622; 9,626055; 6,200241; 4,463209; 3,884198; 4,270205; 4,149578; 4,632087; 3,7635706; 3,3051870;3,6188179;2,99155609;1,49577805;0,530759952;0,9167672;0,313630881;43,44994;56,55006; 4,51145959; 2,123040; 0,41013269; 9,264174; 0,62726176;16,863691;1,32689988;10,6875754;52,3763571;3,71531966;0,19300362;43,42581;79,25211;  58;  2449;34,218048; 44,712127;18,701511;  36;  2576;35,559006; 51,281056;11,762422;  35;  2521; 51,051170;23,125744;14,2800476;10,154701;  81;  2414; 45,443248;19,511185;20,2982601;11,391881
02063000482;Buenos Aires; 0,3831418;  0,1532567; 3,2950192;100,0000000;0,000000e+00;0,000000e+00; 1,0241405; 0,5120702; 0,000000000; 41,03877103; 0,87783467;0,146305779;0,000000000; 0,21945867; 0,000000000; 0,00000000; 0,000000000; 99,48793;77,176298; 90,85589;72,5676664; 0,00000000;57,205560; 4,09656181;33,2845647;32,991953;35,991222;14,191661;11,119239; 4,242868; 0,9509876;0,21945867;0,29261156;55,94091;2,6011561;26,525369;13,680154;69,10726;17,180475;0; 5,298651; 4,174695; 4,238921; 6,037251; 9,890816; 9,762364;10,404624; 7,707129; 5,651895; 5,234425; 5,138086; 4,752730; 4,560051; 4,8811818; 3,6287733;3,4039820;2,82594733;1,73410405;0,449582531;1,1881824;0,096339114;44,50867;55,49133; 3,08285164; 3,082852; 0,67437380;11,624920; 0,73859987;21,130379;1,73410405;10,2440591;44,3481053;2,98651252;0,09633911;48,23378;77,23186;  60;  2238;35,031278; 42,180518;20,107239;  15;  2047;35,710796; 51,685393;11,871031;  71;  2320; 49,396552;23,017241;14,7844828; 9,741379;  46;  2240; 44,598214;23,660714;18,7053571;10,982143
02063000483;Buenos Aires; 0,8613264;  0,5167959; 2,0671835;100,0000000;0,000000e+00;0,000000e+00; 1,2562814; 0,5025126; 0,000000000; 49,24623116; 1,42378559;0,335008375;0,000000000; 0,33500838; 0,000000000; 0,00000000; 0,000000000; 99,58124;73,785595; 89,19598;72,2780570; 0,25125628;61,725293; 3,09882747;29,7319933;31,742044;31,742044;16,666667;12,897822; 4,606365; 2,0100503;0,16750419;0,16750419;54,26099;2,5299601;23,668442;15,978695;66,41145;17,609854;0; 6,391478; 4,593875; 4,993342; 5,426099; 8,921438; 8,854860; 9,354194; 7,423435; 5,825566; 5,992011; 4,327563; 5,226365; 5,026631; 4,5938748; 4,1944075;3,4287617;2,56324900;1,99733688;0,665778961;1,5978695;0,266311585;45,20639;54,79361; 3,16245007; 3,095872; 0,66577896;14,314248; 1,09853529;23,701731;1,86418109;10,1198402;37,5166445;2,79627164;0,13315579;48,00266;70,70573;  37;  2157;34,306908; 44,089013;19,888734;  21;  1981;36,900555; 49,671883;12,367491;  34;  2254; 50,576752;23,070098;12,6441881;12,200532;  62;  2117; 43,221540;22,909778;19,4142655;11,525744
02063000484;Buenos Aires; 0,5416385;  1,0155721; 1,7603250;100,0000000;0,000000e+00;0,000000e+00; 3,0264005; 0,1287830; 0,000000000; 30,71474565; 0,83708950;0,000000000;0,000000000; 0,32195750; 0,000000000; 0,06439150; 0,000000000; 97,68191;76,046362; 89,89053;65,9368963; 0,06439150;54,153252; 1,93174501;38,6992917;38,441726;33,998712;15,003220; 8,048938; 3,283967; 1,0302640;0,12878300;0,12878300;52,98999;3,2618026;26,580830;12,417740;68,64092;18,912732;0; 5,436338; 3,662375; 3,319027; 5,236052;12,961373;11,273247; 9,499285; 6,294707; 4,463519; 4,549356; 4,749642; 4,721030; 4,921316; 4,1487840; 4,0915594;4,1773963;3,26180258;2,14592275;0,915593705;1,2875536;0,286123033;44,66381;55,30758; 3,60515021; 2,660944; 0,82975680;12,017167; 0,57224607;21,201717;1,45922747;10,7868383;43,6909871;2,86123033;0,22889843;46,75250;71,81688;  19;   521;34,165067; 43,378119;18,809981;  29;  2261;37,107475; 49,535604;12,074303;  35;  2257; 49,446167;22,330527;15,1971644;11,475410;  64;  2068; 42,021277;22,147002;21,1798839;11,557060
02063000485;Buenos Aires; 0,4192872;  0,3494060; 2,3759609;100,0000000;0,000000e+00;0,000000e+00; 0,5976096; 0,5312085; 0,000000000; 33,13413015; 0,26560425;0,000000000;0,000000000; 0,26560425; 0,000000000; 0,06640106; 0,000000000; 99,46879;79,482072; 91,36786;63,5458167; 0,06640106;50,199203; 0,73041169;43,2270916;37,450199;35,723772;15,537849; 7,104914; 2,722444; 1,1952191;0,19920319;0,06640106;56,70982;2,9049574;29,207452;10,325229;74,92895;14,777392;0; 3,725924; 3,283865; 3,283865; 5,273129;17,271866;13,419640;10,325229; 6,883486; 3,694348; 4,073255; 4,641617; 4,515314; 4,799495; 3,9785286; 3,0312599;2,8418061;2,77865488;1,51562993;0,473634354;1,1682981;0,252604989;45,34260;54,65740; 3,91537733; 2,336596; 0,53678560; 9,251658; 0,41048311;18,471740;1,13672245;10,7672877;51,0893590;3,44174297;0,34733186;42,62709;80,35996;  33;  1650;37,878788; 41,515152;18,606061;  14;  1741;40,723722; 45,605974;12,866169;  33;  2023; 46,416214;25,111221;17,2021750; 9,639150;   9;   272; 36,397059;25,367647;24,6323529;10,294118
02063000486;Buenos Aires; 0,9143807;  0,5818786; 2,7431421;100,0000000;0,000000e+00;0,000000e+00; 0,4811548; 1,2830794; 0,000000000; 52,12510024; 1,04250200;0,000000000;0,080192462; 0,48115477; 0,000000000; 0,08019246; 0,000000000; 99,59904;74,578990; 89,57498;69,0457097; 0,32076985;61,267041; 1,28307939;32,6383320;29,190056;32,157177;18,043304;12,510024; 5,292702; 2,4057739;0,16038492;0,08019246;55,13272;2,8461784;25,359770;15,606012;68,50016;15,893828;0; 6,363927; 4,700991; 4,541094; 6,555804;10,201471;10,649185; 9,242085; 6,843620; 4,892869; 4,892869; 5,628398; 5,340582; 4,285257; 3,5177486; 3,6456668;3,5497282;2,46242405;1,95075152;0,543652063;1,2472018;0,127918132;45,95459;54,07739; 3,22993284; 2,942117; 0,70354973;13,367445; 1,34314039;21,362328;2,52638311;10,6491845;40,1662936;2,46242405;0,06395907;45,50688;74,38439;  60;  2301;37,375054; 37,418514;22,598870;  45;  2397;39,090530; 44,806008;14,226116;  48;  2338; 44,867408;24,379812;16,2959795;12,403764;  68;  2200; 39,181818;23,818182;20,8636364;13,045455
02063000487;Buenos Aires; 0,3809524;  0,2857143; 4,1904762;100,0000000;0,000000e+00;0,000000e+00; 1,4414414; 0,9009009; 0,000000000; 59,90990991; 1,53153153;0,000000000;0,000000000; 0,09009009; 0,000000000; 0,00000000; 0,090090090; 99,45946;70,990991; 88,28829;75,1351351; 0,36036036;63,783784; 0,72072072;28,6486486;25,495495;32,702703;17,837838;13,873874; 7,117117; 2,1621622;0,54054054;0,27027027;52,26746;2,7805362;26,150281;15,690169;68,71897;15,590864;0; 6,024495; 4,799735; 4,865938; 6,388613; 8,904336; 9,632572; 8,606422; 7,315458; 5,395564; 6,090698; 6,057597; 5,362463; 4,932142; 4,6011255; 3,5087719;3,0122476;2,35021516;1,39026812;0,496524330;2,1847071;0,033101622;46,01125;53,98875; 3,11155247; 3,045349; 0,62893082;16,550811; 0,99304866;25,024826;3,01224760;10,8904336;33,3002317;2,21780867;0,23171135;48,03045;70,37405;  28;  1732;34,468822; 38,799076;25,115473;  31;  2006;37,088734; 48,005982;13,359920;  37;  1997; 45,167752;24,536805;13,5703555;14,872308;  53;  1924; 38,253638;23,076923;21,1018711;14,812890
02063000488;Buenos Aires; 0,8064516;  0,7331378; 4,7653959;100,0000000;0,000000e+00;0,000000e+00; 0,9034051; 1,0423905; 0,000000000; 58,58234885; 0,97289785;0,000000000;0,000000000; 0,55594163; 0,000000000; 0,06949270; 0,069492703; 99,51355;70,743572; 86,86588;75,7470466; 0,27797081;67,824878; 1,38985407;25,0173732;25,573315;33,217512;18,068103;14,454482; 6,184851; 1,6678249;0,41695622;0,41695622;53,22709;2,4435591;26,507304;16,679947;66,24170;17,078353;0; 6,215139; 5,365206; 5,126162; 6,427623; 8,313413; 8,579017; 8,950863; 7,383798; 5,312085; 5,790173; 5,551129; 4,887118; 4,966799; 4,8871182; 3,7715803;3,4528552;2,73572377;1,69986720;0,371845950;1,6733068;0,159362550;45,52457;54,47543; 3,16069057; 3,638778; 0,63745020;17,343958; 1,22177955;23,638778;2,94820717;10,6507304;33,2802125;2,15139442;0,37184595;47,56972;70,75697;  61;  2646;38,473167; 38,133031;21,088435;  51;  2748;37,299854; 43,886463;16,957787;  45;  2679; 43,598358;23,926838;15,9761105;14,818962;  76;  2290; 37,991266;24,541485;19,8689956;14,279476
